track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1,dot_match_2,dot_match_3,cov_match_1,cov_match_2,cov_match_3,cov_match_1_title,cov_match_2_title,cov_match_3_title,corr_match_1_title,corr_match_2_title,corr_match_3_title
TRSPEPD128F147AD9A,SOCFSHN12A6D4F73B2,ARO7DTP1187B9A1D2B,The Puppini Sisters,Falling In Love Again,jazz,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Danni Carlos - Falling In Love Again,Marilyn Monroe - When I Fall In Love,Bananarama - Lovebite
TRAQUUU128F147A689,SOEYNMS12A6D4F7BC8,ARO7DTP1187B9A1D2B,The Puppini Sisters,Heebie Jeebies,jazz,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TROIJDA128F9341E70,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TREBGAA128E078FC52,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Erykah Badu - I Want You,Martin Sexton - In the Journey,Linda Ronstadt - Lovesick Blues,G-Unit - I Don't Want To Talk About It
TREIANS128F147AD97,SOLJYMK12A6D4F73B0,ARO7DTP1187B9A1D2B,The Puppini Sisters,I Will Survive,jazz,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Alexandra Burke - Overcome,Mario Vazquez - Everytime I...,Next - I Still Love You
TRPWTNZ128F147AD9F,SOOTOZG12A6D4F73B5,ARO7DTP1187B9A1D2B,The Puppini Sisters,In The Mood,jazz,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),The Pharcyde - Pack The Pipe,Sage Francis - Keep Moving,Johnny Cash - I Was There When It Happened
TRNDNKN12903CC8A4C,SOQIBZY12AB018A208,ARIFGKC1187B9B04D5,Dean Martin,Kiss,jazz,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,The Handful - Memorial Day,Hieroglyphics - You Never Knew,Boyz II Men - 4 Seasons Of Loneliness
TRJALGV12903D0447E,SOOCHTW12AC468DF40,ARIFGKC1187B9B04D5,Dean Martin,Let Me Go Lover,jazz,TRUGLTC128F4227B93,TRVLIZK128F428845E,TRFUJVJ128F426F2A2,TRUGLTC128F4227B93,TRVLIZK128F428845E,TRFUJVJ128F426F2A2,Danity Kane - Hold Me Down (Album Version),Five - That's What You Told Me,Lauryn Hill - Interlude 5,Jessica Mauboy - Let Me Be Me,Diana Krall - Peel Me A Grape,Jill Scott - He Loves Me (Lyzel In E Flat)
TRPQFJA128F145AC60,SOLLBAY12AF72A5F48,ARIFGKC1187B9B04D5,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma),jazz,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRFLWJZ128F425C9E4,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRFLWJZ128F425C9E4,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Pharcyde - Otha Fish,Blind Pilot - Paint or Pollen,Amici Forever - Vita Mia,Robbie Williams - Never Touch That Switch (Dark Horse Dub Mix)
TRHBSKB128E07924CB,SOOEYBB12D021B0EAA,ARDCFNZ1187FB3DDB0,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man),latin,TRTHNFG12903D0CE54,TRLRQUX128F932ECC5,TRWAGNG128F4286598,TRTHNFG12903D0CE54,TRLRQUX128F932ECC5,TRWAGNG128F4286598,Violadores del Verso - Dale tiempo al rumor,Gilberto Santa Rosa - Desde Que No Estas,Tego Calderon - Al Natural (Amended Version),Gilberto Santa Rosa - Desde Que No Estas,Beatriz Luengo - Precisamente Ahora,La 5A Estacion - Algo Mas
TRBSLQC128F9333C5D,SOIOBWT12A8C14075B,AR6PJ8R1187FB5AD70,Shakira,En Tus Pupilas,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Ricardo Arjona - Amor de Tele,Juana Molina - Yo se que,Love Of Lesbian - El ectoplasta
TRGJXTC128F4278ECC,SONTHAL12A8C135908,AR6PJ8R1187FB5AD70,Shakira,Que Me Quedes Tu,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWAGNG128F4286598,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWAGNG128F4286598,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Tego Calderon - Al Natural (Amended Version),El Gran Combo De Puerto Rico - No Hay Manera,Huey Dunbar - Amor De Siempre,Tito El Bambino - Grito Latino
TRQEQHH12903CA6CE5,SODBAHE12A8C132D34,AR6PJ8R1187FB5AD70,Shakira,Sombra De Ti,latin,TRTHNFG12903D0CE54,TRTJLTW12903CFF1E9,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRTJLTW12903CFF1E9,TRWQZXS128F92DB731,Violadores del Verso - Dale tiempo al rumor,Los Van Van - El Negro Está Cocinando,Victor Manuelle - Lloré Lloré,La 5A Estacion - Ahora Que Te Vas,Beatriz Luengo - Precisamente Ahora,Juniper Moon - Cosas Que Nunca Te Dije
TRXMTST12903CCD9E1,SOPVLJP12A8C1358F4,AR6PJ8R1187FB5AD70,Shakira,Te Dejo Madrid,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRSABJR128F429C84B,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRRHCLC128F427D727,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Fonky Family - Sans Rémission,Sanalejo - Mujer Calavera,Natalia Oreiro - Basta De Ti,Ana Gabriel - Miedo
TRAQEOP12903CA65E2,SONPFMD12AB017C1B3,AR6PJ8R1187FB5AD70,Shakira,Tú,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRUKWZW128F92CADC2,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRUKWZW128F92CADC2,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Daddy Yankee - Como Y Vete,Carlos Vives - 19 De Noviembre,Jerry Rivera - Tierra Sin Sol,Camila - Entre Tus Alas
TRSRORJ128E0791C74,SOMBFMU12A670214E6,ARDCFNZ1187FB3DDB0,Enrique Iglesias,La Chica De Ayer,latin,TRZZQIP128F92EFEAD,TRDOJIR128F42840C0,TRTHNFG12903D0CE54,TRZZQIP128F92EFEAD,TRDOJIR128F42840C0,TRTHNFG12903D0CE54,Abba - Move On,Horace Andy - Horse With No Name,Violadores del Verso - Dale tiempo al rumor,Grupo Niche - Miserable,Illya Kuryaki And The Valderramas - Abarajame,Alejandra Guzman - Tu Eres Mi Luz
TRYDDZE128F92F3B79,SOFBLLI12A58A7D19C,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Adicto,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Aventura - Obsesion (English Remix_ Album Version),Niña Pastori - Cartita de amor,Ricardo Arjona - Animal Nocturno
TREGBAS128F145EC8B,SOERVFF12A6D4F790F,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Al Despertar,latin,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,Victor Manuelle - Lloré Lloré,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Bebe - La Coqueta,Intocable - Te Extrano,Panteón Rococó - Buscándote
TRXQFEE128F145EC9A,SOJXCPV12A6D4F791D,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Alguien Como Tú,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Huey Dunbar - Amor De Siempre,Panteón Rococó - Buscándote,Camilo Sesto - No Sabes Cuanto Te Quiero
TRZGBAF128F145ECA8,SOFAZCL12A58A79B38,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Inalcanzable,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRUGLTC128F4227B93,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRDALZN128F92DC514,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Alain Clark - Heerlijk,Café Quijano - Vete De Mi,Chavela Vargas - Tu Me Acostumbraste,Enrique Iglesias - Lloro Por Ti
TRUQGGJ128F427E02B,SOOHKUS12A8C13AB12,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Lloro Por Ti,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Café Quijano - Vete De Mi,Reik - Fui,Il Divo - Por Ti Seré (You Raise Me Up)
TRDEKRZ128E0791C7A,SOCPKAV12A670214EC,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Mamacita,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRTJLTW12903CFF1E9,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRTJLTW12903CFF1E9,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Los Van Van - El Negro Está Cocinando,Fonseca - Sueño,Willie Colon - Guaracha,Cabas - La Quejosa
TRFFSMS128F428BC88,SOEMVNF12A8C13C53A,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Miss You,latin,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,The Airborne Toxic Event - The Girls In Their Summer Dresses,Tracey Ullman - Breakaway,KeKe Wyatt - Never Do It Again
TRUPWID128F4215874,SOPTXAZ12AF729F789,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Para De Jugar,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRGQZPV12903CC3EB3,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRGQZPV12903CC3EB3,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Wisin & Yandel - Por Mi Reggae Muero,Los Calzones - Libre,Sanalejo - Mujer Calavera,Gipsy Kings - Madre Mia
TRIIBVP128E0792750,SOWFIVV12A6701FFBF,ARDCFNZ1187FB3DDB0,Enrique Iglesias,She Be The One,latin,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRQAWKR128F425EEC3,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRQAWKR128F425EEC3,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Michael Jackson - Man In The Mirror,Billy Squier - She's A Runner (24-Bit Digitally Remastered 02),The Bluetones - Carnt Be Trusted,Robert Palmer - Too Good To Be True
TRQMXBD128F145ECA2,SONBQQE12A6D4F7922,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Trapecista,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRUKWZW128F92CADC2,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRUKWZW128F92CADC2,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Daddy Yankee - Como Y Vete,Cabas - Guacamaya,El sueño de Morfeo - Sonrisa especial,Kudai - Volar
TREGRRQ128F145EC8D,SOMRUDM12A6D4F7911,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Tu Vacio,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Aventura - Todavía Me Amas,Los Van Van - Quien No Ha Dicho Una Mentira,Camilo Sesto - No Sabes Cuanto Te Quiero
TRLILBA128F42158A3,SOPPWVJ12A6D4F7915,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Volveré,latin,TRTHNFG12903D0CE54,TRWQZXS128F92DB731,TRWAGNG128F4286598,TRTHNFG12903D0CE54,TRWQZXS128F92DB731,TRWAGNG128F4286598,Violadores del Verso - Dale tiempo al rumor,Victor Manuelle - Lloré Lloré,Tego Calderon - Al Natural (Amended Version),Joe Veras - Intentalo tu,Raulin Rodriguez - ya No,Natalia Oreiro - Gitano Corazon
TRBFJPO128F4295BE3,SOZOEJC12CF5CFAD99,AR6PJ8R1187FB5AD70,Shakira,Estoy Aquí,latin,TRTHNFG12903D0CE54,TRRKWPY12903CAAC5D,TRWAGNG128F4286598,TRTHNFG12903D0CE54,TRRKWPY12903CAAC5D,TRWAGNG128F4286598,Violadores del Verso - Dale tiempo al rumor,Johnny Prez - Te Vuelvo Loca,Tego Calderon - Al Natural (Amended Version),Móveis Coloniais de Acaju - Receio do remorso,Ana Carolina - Rosas,Raimundos - Nêga Jurema
TRCLERB12903CBBC8D,SODKNST12D02193AD7,ARB054P1187B9AD32E,Santana,Life Is Anew,latin,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Tony Bennett - Because Of You,Assemblage 23 - MAPS OF REALITY,Dawn of Relic - The Awakening
TRNXCMJ128F4295BC6,SOCYFSR12AB018C4AF,AR6PJ8R1187FB5AD70,Shakira,Donde Estas Corazon,latin,TRTHNFG12903D0CE54,TRDVUEH12903D0FAA9,TRRCXJT128F425BB27,TRTHNFG12903D0CE54,TRDVUEH12903D0FAA9,TRRCXJT128F425BB27,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - La ciudad nunca duerme,Rey Ruiz - No Existe Un Lugar,Rosana - Nadie mas que yo (directo Las Ventas),Todos Tus Muertos - No Mas Apartheid,Mecano - Cenando En Paris
TRNXJGR128F93044E7,SOUGMXP12AB017C76C,AR6PJ8R1187FB5AD70,Shakira,Octavo Día,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Malu - Agua De Mayo,Malu - Y Sigo Preguntandome,Joan Manuel Serrat - Mediterraneo
TRJHDIB128F92E5849,SOVJQJJ12A8C1448E7,AR6PJ8R1187FB5AD70,Shakira,Te Necesito,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRRKWPY12903CAAC5D,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRRKWPY12903CAAC5D,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Johnny Prez - Te Vuelvo Loca,Aventura - Todavía Me Amas,Aventura - Obsesion (English Remix_ Album Version),Luz Casal - No Te Vayas
TRYQVKS128F4259A11,SOXVXZS12AF72ABF9F,ARB054P1187B9AD32E,Santana,Evil Ways,latin,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRQAWKR128F425EEC3,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRQAWKR128F425EEC3,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Michael Jackson - Man In The Mirror,Fat Joe - Preacher On A Sunday Morning,Amel Larrieux - Sweet Misery,The Monkees - I'll Spend My Life With You
TRSOTQI128E0789132,SOURGXB12A6701F9E5,ARJW1SP1187FB4CA51,Pink Martini,Anna (el negro zumbon),latin,TRFUJVJ128F426F2A2,TRUGLTC128F4227B93,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TRUGLTC128F4227B93,TRVLIZK128F428845E,Lauryn Hill - Interlude 5,Danity Kane - Hold Me Down (Album Version),Five - That's What You Told Me,Inti Illimani - El Arado,Rosana - A fuego lento (directo Las Ventas),Thomas Dybdahl - U
TRZHOUV128F9316269,SOIYPYO12AB017C8BE,ARJW1SP1187FB4CA51,Chavela Vargas,Piensa en mi,latin,TRZZQIP128F92EFEAD,TRTHNFG12903D0CE54,TRDOJIR128F42840C0,TRZZQIP128F92EFEAD,TRTHNFG12903D0CE54,TRDOJIR128F42840C0,Abba - Move On,Violadores del Verso - Dale tiempo al rumor,Horace Andy - Horse With No Name,Enrique Iglesias - La Chica De Ayer,Maelo Ruiz - Asi Eres Tu,Shakira - Tú
TRPXMGA128F42A98BA,SOGHCII12D021B3225,ARB054P1187B9AD32E,Santana,Esperando,latin,TRDPGXU128F9339C2A,TRRSNPA128F148C45E,TRIMKIC128F4271EA8,TRIMKIC128F4271EA8,TRRSNPA128F148C45E,TRDPGXU128F9339C2A,Nina Simone - My Baby Just Cares For Me,The Roots - Mellow My Man,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Nina Simone - My Baby Just Cares For Me,Patty Griffin - Waiting For My Child,Doyle Bramhall - Cryin'
TRBYMWR128F425DD8E,SOMNTDT12A8AE47628,AR65K7A1187FB4DAA4,Beyoncé,Beautiful Liar (Bello Embustero),latin,TRFFSMS128F428BC88,TRTHNFG12903D0CE54,TRLUGVB128F428E704,TRFFSMS128F428BC88,TRLUGVB128F428E704,TRTHNFG12903D0CE54,Enrique Iglesias - Miss You,Tracey Ullman - Breakaway,Violadores del Verso - Dale tiempo al rumor,Frank Reyes - Vine A Decirte Adios,Rey Ruiz - No Existe Un Lugar,Shakira - Años Luz
TRPAZDJ128F42881A1,SOGAFMO12D02199AD2,ARYN2M61187B995BD6,Juanes,Rosario Tijeras,latin,TRZZQIP128F92EFEAD,TRDOJIR128F42840C0,TRTHNFG12903D0CE54,TRZZQIP128F92EFEAD,TRDOJIR128F42840C0,TRTHNFG12903D0CE54,Abba - Move On,Horace Andy - Horse With No Name,Violadores del Verso - Dale tiempo al rumor,Joan Manuel Serrat - La Aristocracia del Barrio,Tito El Bambino - Sol_ Playa Y Arena,Mercedes Sosa - El Cosechero
TRHZGZO128F9341C4A,SOAUETF12D02199708,ARLUF1T1187FB3603B,Ricardo Arjona,Animal Nocturno,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRDVUEH12903D0FAA9,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRTJLTW12903CFF1E9,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Los Van Van - El Negro Está Cocinando,Los Van Van - Quien No Ha Dicho Una Mentira,El Barrio - Don Manuel Sr. Molina,Juan Carlos Baglietto - Cuando
TRDFNLR12903CB0FE4,SOFDJSB12AB0183B5B,ARGN0KR1187B991A99,Camila,Alejate De Mi,latin,TRTHNFG12903D0CE54,TRWQZXS128F92DB731,TRTJLTW12903CFF1E9,TRTHNFG12903D0CE54,TRWQZXS128F92DB731,TRTJLTW12903CFF1E9,Violadores del Verso - Dale tiempo al rumor,Victor Manuelle - Lloré Lloré,Los Van Van - El Negro Está Cocinando,Aventura - Obsesion (English Remix_ Album Version),Bebe - La Coqueta,Edurne - Aqui Se Termino (Never Forever)
TROBWIG12903CB0FD7,SODWRNB12AB0183B3B,ARGN0KR1187B991A99,Camila,Entre Tus Alas,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Carlos Vives - 19 De Noviembre,Fanny Lu - Es Por Ti,Carlos Vives - Amor Latino
TRDWUTF12903CA9249,SODRAIV12A8C1430AB,ARGN0KR1187B991A99,Camila,Me Basto,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRUKWZW128F92CADC2,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRUKWZW128F92CADC2,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Daddy Yankee - Como Y Vete,Luz Casal - No Te Vayas,Intocable - Te Extrano,Enrique Iglesias - Al Despertar
TRCRNBS128F9347F55,SOTOLCQ12AF729AC84,ARGN0KR1187B991A99,Camila,Va Para Ti,latin,TRFFSMS128F428BC88,TRLUGVB128F428E704,TRTJLTW12903CFF1E9,TRFFSMS128F428BC88,TRLUGVB128F428E704,TRTJLTW12903CFF1E9,Enrique Iglesias - Miss You,Tracey Ullman - Breakaway,Los Van Van - El Negro Está Cocinando,Moenia - Manto Estelar,Mecano - La Estación,Rey Ruiz - No Me Acostumbro
TRDYKYQ12903CAD2B8,SOCDZHG12A58A81315,AR81DGA1187B9A0A43,Reik,Fui,latin,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRDVUEH12903D0FAA9,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRDVUEH12903D0FAA9,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Violadores del Verso - La ciudad nunca duerme,Enrique Iglesias - Lloro Por Ti,Gilberto Santa Rosa - No Pense Enamorarme Otra Vez,Canteca de macao - La rabia
TRAYQRI12903CAD2A1,SOFPPPB12AB018BB18,AR81DGA1187B9A0A43,Reik,Ilusionado,latin,TRTHNFG12903D0CE54,TRTJLTW12903CFF1E9,TRIJHLY12903D0CE4D,TRTHNFG12903D0CE54,TRTJLTW12903CFF1E9,TRIJHLY12903D0CE4D,Violadores del Verso - Dale tiempo al rumor,Los Van Van - El Negro Está Cocinando,Violadores del Verso - Cantando,Bebe - La Coqueta,Daddy Yankee - Todos Quieren A Raymond,Fonseca - Sueño
TRGFMTT12903CAD2A2,SOIKGCB12AF72A11C6,AR81DGA1187B9A0A43,Reik,Piel De Ciudad,latin,TRIJHLY12903D0CE4D,TRTHNFG12903D0CE54,TRWQZXS128F92DB731,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Violadores del Verso - Dale tiempo al rumor,Lynda - Voy A Seguir,Juanes - Tu Y Yo,Camila - Alejate De Mi
TRJXNZL128F92E54EE,SOQUZCC12A8C140463,AR81DGA1187B9A0A43,Reik,Quedate,latin,TRTHNFG12903D0CE54,TRTJLTW12903CFF1E9,TRIJHLY12903D0CE4D,TRTHNFG12903D0CE54,TRTJLTW12903CFF1E9,TRIJHLY12903D0CE4D,Violadores del Verso - Dale tiempo al rumor,Los Van Van - El Negro Está Cocinando,Violadores del Verso - Cantando,Gilberto Santa Rosa - Ni Te Llamo Ni Te Busco,Aventura - Todavía Me Amas,Edurne - Aqui Se Termino (Never Forever)
TRDOVAF128F93112F7,SOLRFDT12AB0183B0D,ARU3BQ91187FB5A3D6,Animal Collective,Brother Sport,latin,TRFUJVJ128F426F2A2,TRQAWKR128F425EEC3,TRLCWTH128F92C7F82,TRFUJVJ128F426F2A2,TRLCWTH128F92C7F82,TRCDMRL12903CB105C,Lauryn Hill - Interlude 5,Marques Houston - Cancel (Album Version),Fatboy Slim - Acid 8000,Fergie - Get Your Hands Up,Ignite - In Moderation,Depeche Mode - Freestate
TRVPMSA128F9331D03,SOJQZHG12AB0185EAB,ART5MUE1187B98C961,Metallica,The Prince,metal,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TREBGAA128E078FC52,TRDPGXU128F9339C2A,TREBGAA128E078FC52,TRFUJVJ128F426F2A2,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Diana Krall - I've Grown Accustomed To His Face,Gil Scott-Heron - Me And The Devil,The Pietasters - Crime
TRPCZPE12903CAF5BD,SOAVPPJ12A8C13EFBC,ARC9CR51187FB51A13,Avenged Sevenfold,Second Heartbeat,metal,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Rufio - Just a Memory,Leon Jackson - A Song For You,Musiq - Whereareyougoing
TRNUDHG12903CAF56B,SOLFXQT12A8C13E06C,ARC9CR51187FB51A13,Avenged Sevenfold,To End The Rapture,metal,TRFUJVJ128F426F2A2,TRTLIKK128E07862DA,TRLDRYJ128F930BBB4,TRFUJVJ128F426F2A2,TRLDRYJ128F930BBB4,TRTLIKK128E07862DA,Lauryn Hill - Interlude 5,Pain of Salvation - Spitfall,Ja Rule - One of Us,Theatres Des Vampires - Throne Of Dark Immortals,Anacrusis - What You Became,Incantation - Apocalyptic Destroyer of Angels
TRJAABI12903CF759F,SOKACRK12AC90759DA,ARJ94571187B98C352,blessthefall,Witness,metal,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRGLNKG128F9307689,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRGLNKG128F9307689,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Eminem - My Darling,"Brand New Heavies_ The - You Are The Universe (Roger's Universal 7"" Edit)",Chiasm - Incision,Kevin Devine - It's Only Your Life
TRREMAP128F42983BD,SOWEDJU12D02198FF6,ARU6HMT1187FB38801,HIM,Heartache Every Moment,metal,TRFUJVJ128F426F2A2,TRGUCIR128F933D817,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TRGUCIR128F933D817,TRBVPVV128F425F14F,Lauryn Hill - Interlude 5,Vanilla Ice - Ice Is Workin' It,Daft Punk - Touch It / Technologic,Final Fantasy - The Miner Becomes Forgetful,Reckless Kelly - Broken Heart,Classified - All About U
